cust,segment,vertical,sub_vertical,country,bookings,purchase
ddc3d939edc89f3426bba11e9cc4613c,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",JAPAN,2468,TRUE
a8cdecdc7cae1a56bab55e3dea923975,Enterprise,Wholesale/Distribution,Wholesale/Distribution,BRAZIL,163236,FALSE
48b5f1e8e6fada7d1fcb6ff425019442,Enterprise,Professional Services,Membership organizations,UNITED STATES,7437,FALSE
17ae03d5414e8b03fb0490af9359e57d,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,10500,FALSE
d1a00f55fe8b35994968ea9773dce994,Enterprise,Government,Federal/Central Government,CANADA,38541,TRUE
3a6dcfa006aa15cc355d5569d475ce47,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,125231,FALSE
aaad0516b574c373841c1226072c7fa0,Enterprise,Government,Federal/Central Government,UNITED STATES,8992,FALSE
405419fb7742f2e38744d29fe0305994,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,120834,TRUE
6e518bb09a6271c583b96774b05c58b4,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",CANADA,4369,FALSE
998f66f94f66ecae1d801e19b727ff4b,Enterprise,Health Care,Providers,USA,21531,FALSE
287a3251c6fab71a7ac8fd6871f87682,Enterprise,Health Care,Providers,UNITED STATES,18190,FALSE
619b7d984a4eb8c6aeb0911c1638b98d,Enterprise,Professional Services,Other (Professional Services),UNITED KINGDOM,3382,FALSE
39aa09cf83c1bbeeec38b44e7bf6ae70,Enterprise,Health Care,Providers,UNITED STATES,194760,FALSE
7af29595951ddc07debdc5e25ad27fff,Enterprise,Health Care,Providers,UNITED STATES,8897,FALSE
0e8fd410bedab6d265b83125e20c169e,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,15836,FALSE
a5bb8a04e458d51329e0374b0bb0bf14,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,12323,TRUE
db67edb95ebf648cfcdc275a7ce42135,Enterprise,Professional Services,Real Estate,UNITED STATES,36131,FALSE
531cf5cea95b0724799e831d58e8d66e,Enterprise,Retail,Other (Retail),UNITED KINGDOM,2420648,FALSE
918ff9a48a710cdebd8689200307a5ad,Enterprise,Retail,Other (Retail),UNITED STATES,156732,FALSE
021bfd16c4688e555e83ab717806b1bb,Enterprise,Retail,Other (Retail),UNITED STATES,126372,FALSE
7648550e2acd8125481e8a79c15dc009,Enterprise,Retail,Other (Retail),ITALY,249557,FALSE
6675e2dc48381ac66ca7c6bfa961a0d3,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,13706,TRUE
d78a8f7df16171683d2c1f657c200562,Enterprise,Retail,Other (Retail),UNITED STATES,38218,TRUE
1bdc7d6eaca1fcaee81cd9c8a42cacf1,Enterprise,Retail,Other (Retail),UNITED STATES,36776,TRUE
643f916c56d79838ed201baf0cf571a7,Enterprise,Technical Services,Other (Technical Services),BRAZIL,5976,FALSE
bde75d101e9c3fd50233f38c7dd55e5a,Enterprise,Government,Federal/Central Government,CHINA,6551,FALSE
5e617d15961b67f949d4a66f8bf18b27,Enterprise,Government,Federal/Central Government,UNITED STATES,21560,FALSE
48d445aca999d86cac4372bd3076b7b0,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,1329,TRUE
4dbe884b09b2f037c530c6c056e18b3f,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,1271,TRUE
c59ad32d0f275559f4ef1562d8b3e109,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,1343748,TRUE
dd133244606fa76aa15308dd194f1b9f,Enterprise,Manufacturing,Discrete Manufacturing,CHINA,104023,TRUE
cbc82e28b40f54ae72cb049fa9b77c4e,Enterprise,Manufacturing,Discrete Manufacturing,UNITED KINGDOM,6003,TRUE
a9169b0f6e4eb11aab5458dcbc7c8ba6,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,52432,FALSE
e6c1c1957419742acf78982174a279fd,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,85468,TRUE
4a5ab8bd5275f6d250754b0674670738,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,54905,FALSE
d00c140a7df517808c5b8bea930f3a2e,Enterprise,Manufacturing,Consumer Products Manufacturing,GERMANY,14288,TRUE
d9ee5c0b324b5aaedbd3e9ddb78bb9a6,Commercial,Manufacturing,Consumer Products Manufacturing,USA,1331,FALSE
5443d4b33765f3cc43ec8399e29a40e8,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,2713,FALSE
e10d92ba9d89008dcc0df2efc3831656,Enterprise,Wholesale/Distribution,Wholesale/Distribution,USA,261979,TRUE
9e4816dea5ccc076a5818c0d3d4a40ad,Enterprise,Wholesale/Distribution,Wholesale/Distribution,JAPAN,318803,FALSE
63cea1ffed3c28f7c9714ffe5ffcf6c1,Enterprise,Wholesale/Distribution,Wholesale/Distribution,AUSTRALIA,42193,FALSE
c9c7ee5bdf58b1e9583dcf4a4324f477,Enterprise,Professional Services,Construction/Engineering,UNITED STATES,69430,TRUE
6014ad926f1dfd0c65d58e1d06306870,Enterprise,Professional Services,Construction/Engineering,UNITED KINGDOM,557682,TRUE
269a920b707dfc2fb732eed4c48badbe,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,4373,TRUE
ed4d12e89aae7c6e9718175bd6991f94,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,3517,FALSE
d15be6d0267028e91a03412d6bdc0de6,Enterprise,Retail,Other (Retail),UNITED STATES,45219,TRUE
763bfd9486e496dd56826ca8826bc4ab,Enterprise,Professional Services,Membership organizations,CANADA,8919,FALSE
13cc25c43e62e3d79e3e6ec06aeec5ce,Enterprise,Government,Federal/Central Government,UNITED STATES,10666,FALSE
59aa1c07bb638d82ce70c78ac3449081,Enterprise,Government,Federal/Central Government,UNITED STATES,68000,FALSE
6eea6ac42e2b90d3e01e67e7c12e0a05,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,10478,TRUE
987e7fb6d5362163c180487e6027f204,Enterprise,Government,Federal/Central Government,MEXICO,307014,FALSE
f10862557620ec81844ddbb1a0068bd9,Enterprise,Government,Federal/Central Government,JAPAN,5592,FALSE
f56f56cddaab518782123d19377cf0c8,Enterprise,Government,Federal/Central Government,UNITED STATES,180208,TRUE
c9bc30c57e84fc1109f9b93fc8ced358,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,10174,FALSE
a327546cad67492f31f1ef2079ca0cd4,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",USA,2864,FALSE
623156c9cdf676206b05eddc0fc2538c,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,50640,TRUE
72b611b20b5deb520b3a8b4b95b3feb5,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,7560,TRUE
02e3eb55a12c127f3756686c13aca29d,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,5362,FALSE
19c36d4a584b23739f3c1b28cb2d5bec,Enterprise,Professional Services,Other (Professional Services),BRAZIL,153707,FALSE
c519ef41dcf680037434bbeb621f1a47,Enterprise,Professional Services,Construction/Engineering,UNITED STATES,56733,FALSE
014bf2ad760abad222ce067c2f205e6d,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",AUSTRALIA,3589,FALSE
d7fa0e817c6eddc5caf722f319cebd2b,Commercial,Professional Services,Other (Professional Services),UNITED KINGDOM,1267,FALSE
20b51e5a53670386d90f0c8ce9e2e711,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,3524,FALSE
b10800666c20cc5ce90230c5368dcd27,Commercial,Health Care,Providers,UNITED STATES,33959,TRUE
248c6ee6c6d98dd2fb72d71a3c999652,Commercial,Health Care,Providers,CANADA,8843,TRUE
8a98048513dd62b83fa7231b39fe859c,Commercial,Health Care,Providers,UNITED STATES,1449,TRUE
7bb7b76a21535ac3a31e79b9c09a6f5e,Enterprise,Government,Federal/Central Government,UNITED KINGDOM,21797,FALSE
42902db3d0a7049eaea2efb539509b67,Commercial,Professional Services,Real Estate,UNITED STATES,4322,FALSE
205be47f4b430ef013592a88dc948ce0,Enterprise,Professional Services,Real Estate,UNITED STATES,372642,TRUE
d0bdb97c214ca14d8775c02fc52d2b8d,Commercial,Retail,Other (Retail),UNITED STATES,3373,FALSE
956f25ee2c53fefdd894be2ce71662a6,Enterprise,Technical Services,Other (Technical Services),CHINA,84781,FALSE
3f4322ac6734828ee334358fce8b9056,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,7327,FALSE
9b8c4dc0b149b7ab8c2d0fbb3ee5b1f3,Enterprise,Manufacturing,Discrete Manufacturing,JAPAN,2273,FALSE
06b380781f541dae8e666b0e3311318a,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,7711,FALSE
9e19442541fe310d7a50a3f3fd464608,Commercial,Professional Services,Other (Professional Services),FRANCE,174649,FALSE
9c1f541369d366c2b37c3ff17745f719,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,61135,FALSE
1cebb445188486dea3c70cb78e30122e,Commercial,Wholesale/Distribution,Wholesale/Distribution,JAPAN,135805,FALSE
df216de5fa4480156d7cbd78e1dca4bf,Commercial,Wholesale/Distribution,Wholesale/Distribution,MEXICO,10979,FALSE
436f31afe444bc33895775f9b6cebfaa,Commercial,Wholesale/Distribution,Wholesale/Distribution,FRANCE,45209,TRUE
718776ccbffe92e24715d71eb1aa5677,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,36897,FALSE
24aee6b28ec4e4803157ddc3b9186b67,Commercial,Professional Services,Construction/Engineering,UNITED STATES,1394,TRUE
f7f448694982f608b4717b4fe84c386c,Commercial,Professional Services,Construction/Engineering,UNITED STATES,13579,FALSE
ab4bf01c4785fcfc72f802c51eb21e93,Commercial,Professional Services,Construction/Engineering,JAPAN,6915628,TRUE
04443aa6788ea988a4b52a472763e656,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,463920,FALSE
c9b2c84c40148418c15729c458046c27,Commercial,Professional Services,Consulting Non-Technical,CANADA,1735,FALSE
7b3485b91b94f7a67f896952ab514a9d,Commercial,Professional Services,Membership organizations,UNITED KINGDOM,13191,TRUE
f8daca1cff9ba909f457b1b383a04f09,Commercial,Government,Federal/Central Government,UNITED STATES,4329,TRUE
5da0f3c5f7af9aaa4b4a25077fa0a27b,Enterprise,Government,Federal/Central Government,CHINA,21679,FALSE
cc9b08528ee5c4f662630c3df9446824,Commercial,Technical Services,Other (Technical Services),FRANCE,5324,TRUE
7a0f2629e92a576f6592eb375189836a,Commercial,Technical Services,Other (Technical Services),UNITED STATES,59302,TRUE
e9a503437f293221c1d4d70346298230,Commercial,Technical Services,Other (Technical Services),JAPAN,69455,FALSE
bfd7ff947c7ec20a50661ca282b6eb6d,Commercial,Technical Services,Other (Technical Services),USA,14992,TRUE
566aacff3cf53de2aaeebf61d458bc02,Commercial,Technical Services,Other (Technical Services),GERMANY,179142,TRUE
e76dabb2e7a1398bc8dc89c390ab61e4,Commercial,Technical Services,Other (Technical Services),GERMANY,4895,FALSE
b95addf2ed3802b7deabf46f4442c01e,Commercial,Technical Services,Other (Technical Services),UNITED STATES,154858,FALSE
71c98a8ab39ccf0c480e40ad2b810a5a,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,10587,FALSE
e3caa7c544ec46c9f2ecc4c4a564421b,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,41756,TRUE
ffd07fb8560f03c47e2f6bb0fbec8cdf,Commercial,Professional Services,Other (Professional Services),UNITED STATES,106397,TRUE
917548c493cdab8883dd23e61c6e1743,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,128814,FALSE
a8654ff7758032f5f8b38d26d2d01bca,Enterprise,Manufacturing,Consumer Products Manufacturing,INDIA,72371,FALSE
ab92d30dcc3a2ad2533884273202eadb,Enterprise,Manufacturing,Consumer Products Manufacturing,INDIA,481301,FALSE
766e0c7ceda3c0ec040141cbc858f2a2,Commercial,Manufacturing,Consumer Products Manufacturing,INDIA,1138,FALSE
7708a7ae84ce8032afe2881be2d2af06,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,ITALY,31363,FALSE
56487a512c1181bf9cde7e47a11e24ab,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,768689,FALSE
4cb7f2baa382f7400e8f762fbac6402f,Enterprise,Retail,Other (Retail),UNITED STATES,284580,FALSE
637da1118816b1de1a1564d7bc067834,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,23764,FALSE
7fdae198fff49eeae0f9853813284743,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,23214,FALSE
1b2d908ceaf25b2c52cf70d201e40c53,Commercial,Manufacturing,Discrete Manufacturing,GERMANY,208795,FALSE
3e886c5123fa8c4105accbda03561370,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,255340,FALSE
ac2e6528d3c52c24d452a7bd4228d71d,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,3106,TRUE
e040084e100a518422cf1c95cadd4b13,Commercial,Technical Services,Other (Technical Services),CHINA,53873,TRUE
756aeadac4da110df60e4dd3576b1eae,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,78213,TRUE
b9dcf08c583a167a7299d9ee9ff294df,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED KINGDOM,3860,FALSE
151fdfd2823b52c5207bee54109e980a,Commercial,Professional Services,Construction/Engineering,UNITED STATES,190589,FALSE
a2c761ff1fa6595d317f8c487f3391e9,Commercial,Professional Services,Construction/Engineering,UNITED STATES,383125,FALSE
ffb41d63424c62f628ef38cdeaee01f0,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,20282,FALSE
cada60f2f430f0cf74379f0cd9373cab,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,190072,TRUE
984b0ff48385005993217eebb1ce1350,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,12789,TRUE
e3d0c41a4985bc1679330b414267056a,Commercial,Professional Services,Membership organizations,AUSTRALIA,12208,FALSE
02987b2e5df8dfff9a42db7d79b79feb,Commercial,Professional Services,Membership organizations,UNITED STATES,28693,FALSE
32605b0106e722b5cafbd83ab0ef7df9,Commercial,Government,Federal/Central Government,UNITED STATES,2907,FALSE
cfd1689207dfde48ee6d1a2c1329f53a,Commercial,Technical Services,Other (Technical Services),UNITED STATES,46860,FALSE
321ea03f143602008fd04c49f31673af,Commercial,Technical Services,Other (Technical Services),INDIA,12142,TRUE
02fd2078cd4a96b9dbd18f707baa5af8,Commercial,Technical Services,Other (Technical Services),UNITED STATES,125691,TRUE
d8d983be9f63c58ebf6d7bb269c8d2fc,Commercial,Technical Services,Other (Technical Services),GERMANY,12478,FALSE
5a8a66f8f0354539ae2358ba9f561c2c,Commercial,Technical Services,Other (Technical Services),AUSTRALIA,16274,TRUE
fe8171a9aa8dff2231ccd19c73e50755,Commercial,Technical Services,Other (Technical Services),UNITED STATES,76241,TRUE
485e929a538b693104eda6e38ee88e54,Commercial,Technical Services,Other (Technical Services),UNITED STATES,19945,FALSE
fa2d9896e4b5bea8a5abb6d613bddc10,Commercial,Technical Services,Other (Technical Services),AUSTRALIA,8409,FALSE
17d5396d215c342409f182f189b5dc30,Commercial,Professional Services,Other (Professional Services),UNITED KINGDOM,29358,TRUE
a0d78758db6305ebe87615762135a280,Commercial,Professional Services,Other (Professional Services),UNITED KINGDOM,2161,TRUE
80c8508809abac7c914ab9b81b475773,Commercial,Professional Services,Other (Professional Services),UNITED STATES,1618,TRUE
1e258586a239529d28ca378dbc8bcd33,Commercial,Professional Services,Other (Professional Services),CANADA,21418675,FALSE
fb6a0d8aeb87523abd4acd380d5b6c35,Commercial,Manufacturing,Consumer Products Manufacturing,CHINA,132845,TRUE
4d092b8bb0ab819e337aa3960cf16ee5,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,13975,TRUE
f9c482cac143bc499b496c6b3ed4aab9,Enterprise,Government,Federal/Central Government,USA,36782,FALSE
bcefc1b521aee23aacdbba2796d236c7,Enterprise,Manufacturing,Discrete Manufacturing,CHINA,21002,FALSE
aed6f6543a1d0d35920c33640e238371,Commercial,Manufacturing,Discrete Manufacturing,GERMANY,153526,FALSE
ae63e1733deb44b2dc8af402893eadcd,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,129228,FALSE
331c75174d5b4ac6f74d1825d7c50ab3,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,107966,TRUE
2ba44076152fa26650b4ee05614cbf7c,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,92063,FALSE
ac089d45fff8f16305906f0a66b3eece,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,7567,TRUE
ce36bb41bc7c4cd1af9b75dbf92d40fb,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,45719,FALSE
f5034a841cd812059e6d68389d4a5eeb,Commercial,Professional Services,Construction/Engineering,UNITED STATES,17632,FALSE
8a9e57033740c7c912c96b0e10d82fa0,Commercial,Professional Services,Construction/Engineering,CHINA,4781,FALSE
909cebe429c6dd01526a1fbd2217ea24,Commercial,Professional Services,Construction/Engineering,UNITED STATES,4916,TRUE
34cf1eab916530b1014bbb59811dde6b,Commercial,Professional Services,Construction/Engineering,MEXICO,147819,FALSE
61668bd6b4350e3d1b7194566ba52c4d,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,36754,FALSE
58f4678ab0cd1c0f762c5028bc76753b,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,63663,TRUE
bc47a19bebde3e9544eb0a0a7ef2d651,Commercial,Professional Services,Membership organizations,UNITED STATES,20624,TRUE
5ba08497cd46dbfe6826428ea338beee,Commercial,Professional Services,Membership organizations,UNITED STATES,14637,TRUE
ea70d761e015bd2a67c260380e2f2ff5,Commercial,Professional Services,Membership organizations,UNITED STATES,48873,FALSE
af81282632ac6efbf12d7d1df043a6a9,Enterprise,Government,Federal/Central Government,CHINA,1082,FALSE
1fcb77eb1553a54e035cd1730d604c3c,Commercial,Technical Services,Other (Technical Services),INDIA,20628,TRUE
e9a257be3946ee8f221ab016cb2b3d4e,Commercial,Technical Services,Other (Technical Services),UNITED STATES,821044,FALSE
bd3c85e8dd104a59950d30b5a8e5ccd9,Commercial,Technical Services,Other (Technical Services),JAPAN,11357,FALSE
61ed85840fa1a6e9ef4db44662987aa4,Commercial,Technical Services,Other (Technical Services),USA,2353,FALSE
47caa79bfab0b0d6721aade9b171525f,Commercial,Technical Services,Other (Technical Services),JAPAN,22253,FALSE
77940d6985c96acb92a760df1572d039,Commercial,Technical Services,Other (Technical Services),UNITED STATES,9354,FALSE
b95d5b0671ffbed30187a567b9f99e18,Commercial,Technical Services,Other (Technical Services),UNITED STATES,67700,TRUE
7e68bcd7534f16a5f4f6785a53abed95,Commercial,Professional Services,Other (Professional Services),FRANCE,3222,FALSE
b9fde621be83f7efd69152134f6c17e9,Commercial,Professional Services,Other (Professional Services),UNITED STATES,10392,FALSE
6406dd964d963b7dc698b21e1bf4d8b0,Commercial,Professional Services,Other (Professional Services),USA,1611257,TRUE
19a81bce27218c79648285764d4a543c,Commercial,Professional Services,Other (Professional Services),GERMANY,6200,FALSE
5ae8d55871a7c278846d54a096c8ad40,Commercial,Manufacturing,Consumer Products Manufacturing,AUSTRALIA,7177,FALSE
409f05b04cd657a001208ab00f6a0fa2,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,4835,FALSE
8d72287900565b61cec41d4807628f88,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,40155,FALSE
207910a511f06d2508346232925bc437,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,109594,FALSE
90d05b2c2da4eade91a3a75996899130,Enterprise,Retail,Other (Retail),UNITED STATES,453031,FALSE
52f20715c982080a5aaba2411a553386,Commercial,Retail,Other (Retail),FRANCE,10660,TRUE
75594fffe2c4024ba491922a5d99fba6,Commercial,Retail,Other (Retail),CANADA,9024,FALSE
8e1a89632a334853770be3d7c503a699,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,4759,FALSE
9d5efbac0686bb74e9c2d51a2e02572c,Commercial,Manufacturing,Discrete Manufacturing,INDIA,161301,FALSE
